stemid tag branch sp gx gy dbh status q100
154159.0 154159 0 MELISQ 307.66 485.27 22.1 A 20
154170.0 154170 0 DIOSMO 305.32 480.51 9.6 A 20
154178.0 154178 0 MELISQ 306.16 482.5 9.6 A 20
154183.0 154183 0 MACHTH 305.86 484.17 22.8 A 20
154184.0 154184 0 ELAEJA 305.97 484.77 13.2 A 20
154188.0 154188 0 CASTCU 308.53 484.75 11.4 A 20
154190.0 154190 0 DAPHGL 308.93 483.85 11 A 20
154192.0 154192 0 TRICDU 308.63 483.05 10.7 A 20
154193.0 154193 0 CINNSU 308.33 482.87 10 A 20
154195.0 154195 0 MELISQ 308.3 482.41 11.3 A 20
154208.0 154208 0 MELISQ 306.66 481.2 12.9 A 20
154218.0 154218 0 LITSAC 307.14 484.06 11.9 A 20
154223.0 154223 0 LITSAC 300.11 494.88 18.2 A 20
154227.0 154227 0 GLOCAC 304.13 493.92 14.6 A 20
154236.0 154236 0 CASTCU 303.77 491.46 14 A 20
154237.0 154237 0 DIOSMO 303.05 495.11 12.1 A 20
154248.0 154248 0 PRUNPH 301.24 499.92 19.2 A 20
154253.0 154253 0 MACHMU 303.19 498.16 14.5 A 20
154254.0 154254 0 PRUNPH 303.5 498.48 15.5 A 20
154255.0 154255 0 MYRSSE 303.69 498.79 10.2 A 20
154276.0 154276 0 PYRESH 305.48 498.01 16.2 A 20
154277.0 154277 0 ENGERO 305.28 499.64 27 A 20
154285.0 154285 0 DIOSMO 308.93 499.9 12 A 20
154289.0 154289 0 ENGERO 309.48 496.35 17.1 A 20
154293.0 154293 0 CASTCU 308.49 496.42 11.4 A 20
154300.0 154300 0 ENGERO 308.02 496.54 14.9 A 20
154313.0 154313 0 CASTCU 306.68 497.17 11.6 A 20
154318.0 154318 0 MELISQ 306.37 495.31 16.4 A 20
154327.0 154327 0 DIOSMO 308.16 491.87 26.6 A 20
154341.0 154341 0 ENGERO 305.9 494.74 11.8 A 20
154351.0 154351 0 ENGERO 309.25 493.58 17 A 20
154352.0 154352 0 ITEAPA 309.24 493.28 10 A 20
154356.0 154356 0 MELISQ 310.14 491.25 10.6 A 20
154373.0 154373 0 LIMLUR 314.16 491.33 27.9 A 20
154379.0 154379 0 MACHTH 311.29 497.11 30.1 A 20
154383.0 154383 0 DAPHGL 310.18 499.73 12.8 A 20
154389.0 154389 0 ENGERO 314.01 499.02 9.6 A 20
154390.0 154390 0 MACHMU 313.91 498.76 11.6 A 20
154391.0 154391 0 ADINFO 313.32 498.66 11.4 A 20
154394.0 154394 0 CINNSU 313.5 496.03 13.5 A 20
154395.0 154395 0 ENGERO 315.39 495.08 18.2 A 20
154396.0 154396 0 MACHMU 315.53 495.12 14.4 A 20
154400.0 154400 0 LIMLUR 319.72 499.9 17.6 A 20
154404.0 154404 0 GLOCAC 318.96 497.62 13.2 A 20
154406.0 154406 0 WENDFO 319.67 495.24 18.9 A 20
154409.0 154409 0 MACHTH 315.72 490.39 19.6 A 20
154410.0 154410 0 SYMPGL 315.38 490.98 13.4 A 20
154415.0 154415 0 MACHMU 316.9 494.14 11.3 A 20
154424.0 154424 0 CINNMI 319.88 490.91 19.9 A 20
154433.0 154433 0 PYRESH 310.69 483.06 17.5 A 20
154443.0 154443 0 MELISQ 314.81 484.5 11.9 A 20
154460.0 154460 0 PRUNPH 314.5 489.07 10.3 A 20
154466.0 154466 0 LIMLUR 311.54 486.56 52.3 A 20
154467.0 154467 0 MELISQ 312 486.62 20.3 A 20
154468.0 154468 0 MACHTH 312.15 486.69 24.5 A 20
154469.0 154469 0 CINNSU 313.46 487.58 14.9 A 20
154475.0 154475 0 MACHMU 313.25 486.83 13.7 A 20
154480.0 154480 0 MELISQ 313.9 485.65 12.9 A 20
154487.0 154487 0 ENGERO 315.26 485.45 20.5 A 20
154494.0 154494 0 SYMPGL 315.97 488.48 9.9 A 20
154498.0 154498 0 MACHMU 318.44 489.63 11.8 A 20
154499.0 154499 0 LIMLUR 316.94 488.75 20.2 A 20
154505.0 154505 0 LITSAC 316.67 485.11 20.8 A 20
154511.0 154511 0 GLOCAC 317.2 483.51 20.4 A 20
154513.0 154513 0 MACHMU 317.44 483.73 12.1 A 20
154517.0 154517 0 LIMLUR 317.22 482.03 24.7 A 20
154518.0 154518 0 MICHCO 317.08 481.79 28.9 A 20
154608.0 154608 0 LIMLUR 310.86 104.29 31.9 A 17
154652.0 154652 0 LITSAC 308.96 184.29 14.1 A 17
154905.0 154905 0 PRUNPH 302.82 492.51 21.2 A 20
156383.0 156383 0 ITEAPA 309.14 493.3 12.3 A 20
156420.0 156420 0 LITSAC 317.51 480.09 12.5 A 20
160009.0 160009 0 LIMLUR 323.06 0.96 39.9 A 16
160041.0 160041 0 MACHTH 320.68 13.28 12.5 A 16
160047.0 160047 0 LITSAC 324.16 10.31 27.9 A 16
160057.0 160057 0 GLOCAC 325.38 15.2 10.1 A 16
160059.0 160059 0 MACHMU 326.84 17.89 39.8 A 16
160066.0 160066 0 PASAHR 327.34 14.64 45.8 A 16
160067.0 160067 0 HELIFO 331.4 11.36 9.6 A 16
160069.0 160069 0 SYMPTH 332.2 11.46 14.8 A 16
160071.0 160071 0 HELIFO 331.51 14.12 9.8 A 16
160076.0 160076 0 HELIFO 331.6 18.39 13.3 A 16
160081.0 160081 0 MACHTH 337.14 18.49 17.1 A 16
160096.0 160096 0 GLOCAC 334.55 4.6 10.4 A 16
160098.0 160098 0 HELIFO 334.18 2.77 11.5 A 16
160101.0 160101 0 MACHTH 333.36 0.47 16.9 A 16
160110.0 160110 0 MACHTH 334.65 9.58 29.2 A 16
160113.0 160113 0 MACHTH 334.08 6.62 13.6 A 16
160115.0 160115 0 CASTCU 333.12 5.46 11.2 A 16
160119.0 160119 0 CLEYJA 339.03 8.29 16.2 A 16
160121.0 160121 0 MACHMU 336.17 1.57 25.9 A 16
160123.0 160123 0 MACHMU 336.39 4.33 46.8 A 16
160125.0 160125 0 ENGERO 339.33 0.72 9.7 A 16
160127.0 160127 0 HELIFO 338.23 0.79 10.2 A 16
160128.0 160128 0 DIOSMO 337.86 0.82 38 A 16
160134.0 160134 0 HELIFO 325.48 25.64 16.2 A 16
160137.0 160137 0 HELIFO 326.06 24.63 12.3 A 16
160143.0 160143 0 HELIFO 325.56 30.49 12.2 A 16
160144.0 160144 0 HELIFO 326.26 33.95 12 A 16
160149.0 160149 0 HELIFO 330.82 36.52 11.2 A 16
160158.0 160158 0 HELIFO 336.37 33.48 10.2 A 16
160163.0 160163 0 LITSAC 330.51 22.37 45.4 A 16
160175.0 160175 0 HELIFO 333.69 29.09 13.3 A 16
160177.0 160177 0 HELIFO 333.56 25.73 13 A 16
160182.0 160182 0 MACHTH 339.4 27.62 21.3 A 16
160188.0 160188 0 LITSAC 336.71 22.98 20.6 A 16
160189.0 160189 0 LITSAC 322.29 44.96 52.5 A 16
160200.0 160200 0 HELIFO 326.95 45.64 9.7 A 16
160219.0 160219 0 HELIFO 320.05 54.66 16.6 A 16
160229.0 160229 0 HELIFO 322.3 57.41 12.1 A 16
160231.0 160231 0 HELIFO 326.77 52.7 20 A 16
160234.0 160234 0 MACHMU 328.23 54.95 57.8 A 16
160235.0 160235 0 MACHMU 328.56 54.98 39.8 A 16
160237.0 160237 0 HELIFO 329.68 51.62 11.7 A 16
160238.0 160238 0 HELIFO 329.4 50.89 18.5 A 16
160245.0 160245 0 HELIFO 333.99 59.48 17.8 A 16
160246.0 160246 0 RANDCO 335.32 57 9.5 A 16
160251.0 160251 0 HELIFO 338.54 59.61 10.8 A 16
160258.0 160258 0 HELIFO 339.33 55.62 11 A 16
160267.0 160267 0 HELIFO 334.37 42.07 13.4 A 16
160273.0 160273 0 HELIFO 335.15 45.17 14.3 A 16
160276.0 160276 0 LITSAC 336.54 49.2 13.4 A 16
160278.0 160278 0 MACHTH 337.98 47 80.7 A 16
160287.0 160287 0 MELISQ 324.85 64.81 10.1 A 16
160289.0 160289 0 LITSAC 324.81 60.44 12.1 A 16
160294.0 160294 0 PYRESH 321.03 67.04 25.6 A 16
160298.0 160298 0 PRUNPH 325.11 69.92 18.5 A 16
160300.0 160300 0 MACHTH 328.03 69.75 12.5 A 16
160301.0 160301 0 LIMLUR 329.25 69.9 79.4 A 16
160320.0 160320 0 MACHMU 322.15 71.16 31.8 A 16
160321.0 160321 0 MACHZU 323.45 79.81 21.2 A 16
160326.0 160326 0 PRUNPH 328.96 75.29 17.7 A 16
160333.0 160333 0 SCHEOC 327.78 72.27 28.2 A 16
160335.0 160335 0 RHUSSU 328.8 72.24 15.9 A 16
160336.0 160336 0 LIMLUR 328.87 72 11.7 A 16
160360.0 160360 0 LAGESU 331.91 76.08 22.7 A 16
160376.0 160376 0 PYRESH 337.71 72.07 40.2 A 16
160386.0 160386 0 CRYPCH 330.69 65.24 32 A 16
160406.0 160406 0 HELIFO 336.83 64.84 10.2 A 16
160413.0 160413 0 RHUSSU 338.94 63.01 20.8 A 16
160414.0 160414 0 LITSAC 339.1 62 9.7 A 16
160426.0 160426 0 LITSAC 323.84 82.87 24.2 A 16
160431.0 160431 0 CASTCU 321.91 84.06 28.2 A 16
160465.0 160465 0 DIOSMO 328.79 84.84 26.9 A 16
160466.0 160466 0 CASTCU 329.25 84.85 44.6 A 16
160477.0 160477 0 LITSAC 324.65 94.84 10.7 A 16
160480.0 160480 0 LIMLUR 320.99 94.03 25.3 A 16
160492.0 160492 0 PYRESH 323.29 99.87 27.1 A 16
160493.0 160493 0 CASTCU 324.16 99.47 11.5 A 16
160506.0 160506 0 PYRESH 326.07 98.89 15.8 A 16
160510.0 160510 0 CASTCU 327.55 96.13 27 A 16
160530.0 160530 0 PRUNPH 334.07 94.44 20.2 A 16
160532.0 160532 0 PRUNPH 334.72 93.06 15 A 16
160545.0 160545 0 CASTCU 337.14 97.23 13.2 A 16
160546.0 160546 0 CINNMI 336.47 97.84 53.9 A 16
160569.0 160569 0 MELISQ 330.19 85.42 19.5 A 16
160575.0 160575 0 MACHTH 335.66 86.43 22.2 A 16
160578.0 160578 0 CYCLGI 335.6 89.78 26.7 A 16
160581.0 160581 0 ENGERO 336.46 86.12 12 A 16
160588.0 160588 0 PYRESH 324.44 103.02 19.4 A 17
160595.0 160595 0 MACHMU 322.38 101.64 54.1 A 17
160603.0 160603 0 PRUNPH 324.37 107.04 17.2 A 17
160616.0 160616 0 MACHMU 329.41 107.82 46.1 A 17
160629.0 160629 0 MELISQ 328.7 102.48 12.4 A 17
160648.0 160648 0 MELISQ 324.88 117.17 20.5 A 17
160651.0 160651 0 LITSAC 325.46 118.29 47.1 A 17
160669.0 160669 0 LIMLUR 326.26 114.93 28.5 A 17
160672.0 160672 0 MELISQ 329.25 113.63 16.1 A 17
160676.0 160676 0 LIMLUR 330.58 111.72 70.7 A 17
160678.0 160678 0 PRUNPH 332.15 113.53 10.1 A 17
160686.0 160686 0 PYRESH 330.71 116.09 18.2 A 17
160693.0 160693 0 PRUNPH 332.66 119.17 12.4 A 17
160709.0 160709 0 LITSAC 337.9 119.05 27.7 A 17
160713.0 160713 0 RANDCO 338.33 116.09 19.8 A 17
160728.0 160728 0 MELISQ 333.18 101.22 14.2 A 17
160730.0 160730 0 CLEYJA 332.17 100.71 12 A 17
160735.0 160735 0 MELISQ 331.27 106.83 14.4 A 17
160742.0 160742 0 LIMLUR 333.05 106.4 71.4 A 17
160746.0 160746 0 ELAEJA 336.94 109.03 11.4 A 17
160751.0 160751 0 CASTCU 338.93 106 37.3 A 17
160753.0 160753 0 PRUNPH 337.92 103.05 14.4 A 17
160758.0 160758 0 CLEYJA 321.98 124.04 21.3 A 17
160760.0 160760 0 MELISQ 320.66 125.76 10.6 A 17
160765.0 160765 0 LITSAC 322.14 129.14 12.9 A 17
160774.0 160774 0 CYCLLO 329.45 128.99 11.3 A 17
160778.0 160778 0 CASTCU 326.95 126.2 9.6 A 17
160793.0 160793 0 PRUNPH 322.99 133.05 15.2 A 17
160803.0 160803 0 DIOSMO 321.95 137.45 13.5 A 17
160809.0 160809 0 LITSAC 324.68 138.05 14.5 A 17
160814.0 160814 0 DIOSMO 325.63 136.53 11.6 A 17
160820.0 160820 0 PRUNPH 325.01 131.62 20.9 A 17
160821.0 160821 0 MACHMU 327.45 134.37 21.8 A 17
160822.0 160822 0 PYRESH 328.06 134.87 10.1 A 17
160832.0 160832 0 PYRESH 332.85 134.74 16.1 A 17
160837.0 160837 0 MELISQ 331.07 138.08 12.4 A 17
160838.0 160838 0 CINNMI 334.3 139.4 36 A 17
160850.0 160850 0 DIOSMO 336.63 130.62 10.6 A 17
160852.0 160852 0 LIMLUR 335.39 133.97 77.8 A 17
160860.0 160860 0 PYRESH 338.73 130.31 23 A 17
160887.0 160887 0 PYRESH 334.2 129.28 15.2 A 17
160888.0 160888 0 CRYPCH 333.05 128.01 39.5 A 17
160922.0 160922 0 MACHZU 321.46 142.97 39.6 A 17
160924.0 160924 0 LIMLUR 324.35 141.76 26.1 A 17
160931.0 160931 0 MELISQ 322.49 148.5 31.5 A 17
160937.0 160937 0 CASTCU 325.36 146.23 14.2 A 17
160939.0 160939 0 LITSAC 326.84 147.23 24.3 A 17
160944.0 160944 0 SYZYBU 326.67 146.33 19.7 A 17
160951.0 160951 0 RANDCO 329.72 142.08 14.8 A 17
160953.0 160953 0 RANDCO 329.79 140.17 10.5 A 17
160954.0 160954 0 CYCLGI 327 140.31 9.5 A 17
160955.0 160955 0 MACHMU 326.13 140.68 15 A 17
160958.0 160958 0 LITSAC 320.39 152.43 25.7 A 17
160963.0 160963 0 MELISQ 323.77 154.74 21.1 A 17
160972.0 160972 0 CASTCU 323.66 152.44 9.5 A 17
160979.0 160979 0 MELISQ 321.7 158.09 25.2 A 17
160997.0 160997 0 MACHTH 328.76 159.65 22.6 A 17
160999.0 160999 0 MELISQ 329.04 158.21 21.6 A 17
161001.0 161001 0 MACHMU 329.13 157.3 19.4 A 17
161005.0 161005 0 ARCHLU 329.33 155.76 10.9 A 17
161014.0 161014 0 CASTCU 326.73 153.24 40.3 A 17
161027.0 161027 0 LITSAC 330.99 151.06 16.8 A 17
161074.0 161074 0 LITSAC 334.34 155.22 13.6 A 17
161075.0 161075 0 CLEYJA 335.05 155.2 24.6 A 17
161083.0 161083 0 LITSAC 335.92 159.19 9.8 A 17
161084.0 161084 0 DIOSMO 335.46 159.75 25.3 A 17
161092.0 161092 0 MACHTH 338.54 159.75 18 A 17
161098.0 161098 0 DIOSMO 339.21 158.59 10.8 A 17
161118.0 161118 0 LIMLUR 338.93 153.42 44.2 A 17
161124.0 161124 0 LITSAC 330.32 140.39 20 A 17
161132.0 161132 0 OSMAMA 332.89 149.67 10.1 A 17
161134.0 161134 0 MELISQ 333.94 147.94 12.1 A 17
161137.0 161137 0 MACHMU 331.94 147.64 33.2 A 17
161145.0 161145 0 LITSAC 339.58 148.8 25.9 A 17
161152.0 161152 0 ADINFO 337.24 147.11 15 A 17
161159.0 161159 0 LIMLUR 320.46 164.03 35.7 A 17
161161.0 161161 0 SYMPTH 323.77 164.91 28.1 A 17
161167.0 161167 0 CASTCU 323.94 162.27 73.1 A 17
161187.0 161187 0 CINNAU 328.23 166.64 12 A 17
161195.0 161195 0 LITSAC 327.2 164.85 20.4 A 17
161200.0 161200 0 MYRSSE 329.34 160.85 10.6 A 17
161201.0 161201 0 DIOSMO 328.86 160.68 27.2 A 17
161214.0 161214 0 DIOSMO 324.84 174.04 17.6 A 17
161222.0 161222 0 LIMLUR 321.13 175.92 100.5 A 17
161225.0 161225 0 DIOSMO 321.33 177.41 12.5 A 17
161242.0 161242 0 DIOSMO 326.85 176.54 13.6 A 17
161260.0 161260 0 MELISQ 325.69 170.85 19 A 17
161273.0 161273 0 ADINFO 330.71 174.4 13.6 A 17
161284.0 161284 0 LIMLUR 331.3 171.02 26.1 A 17
161289.0 161289 0 MELISQ 331.04 179.52 23.2 A 17
161290.0 161290 0 MELISQ 330.99 179.8 31.1 A 17
161298.0 161298 0 DIOSMO 334.38 179.68 13.4 A 17
161301.0 161301 0 PYRESH 334.91 178.7 16.5 A 17
161310.0 161310 0 LIMLUR 335.36 176.37 51 A 17
161312.0 161312 0 LITSAC 335.52 179.6 11.7 A 17
161331.0 161331 0 MACHTH 335.28 172.2 14.1 A 17
161351.0 161351 0 LITSAC 331.64 161.36 23.5 A 17
161359.0 161359 0 PYRESH 332.74 166.7 20.9 A 17
161372.0 161372 0 MICHCO 337.12 165.92 13.3 A 17
161380.0 161380 0 LIMLUR 336.2 163.06 16.2 A 17
161405.0 161405 0 MELISQ 323.97 189.3 21.7 A 17
161406.0 161406 0 PRUNPH 326.36 186.05 30.9 A 17
161410.0 161410 0 ELAESY 327.32 189.54 18.4 A 17
161417.0 161417 0 LIMLUR 328.32 188.48 35.1 A 17
161452.0 161452 0 MELISQ 322.32 196.17 20.5 A 17
161454.0 161454 0 PYRESH 322.49 197.69 21.1 A 17
161458.0 161458 0 DIOSMO 322.48 198.36 27.7 A 17
161467.0 161467 0 LITSAC 326.67 199.51 26.8 A 17
161474.0 161474 0 LIMLUR 326.75 195.51 13.2 A 17
161476.0 161476 0 MELISQ 326.47 193.15 40.7 A 17
161484.0 161484 0 LITSAC 329.49 194.96 15.5 A 17
161494.0 161494 0 MACHTH 333.09 194.16 36.2 A 17
161509.0 161509 0 MACHTH 332.35 199.41 27.6 A 17
161516.0 161516 0 MELISQ 334.24 195.58 14.9 A 17
161521.0 161521 0 LITSAC 335.45 197.74 30.5 A 17
161526.0 161526 0 ELAESY 339.46 196.99 10 A 17
161532.0 161532 0 PYRESH 338.3 194.7 20.3 A 17
161540.0 161540 0 LITSAC 338.23 191.97 32.1 A 17
161554.0 161554 0 MACHTH 330.17 184.68 42.9 A 17
161559.0 161559 0 LITSAC 332.88 183.75 11.5 A 17
161560.0 161560 0 CASTCU 333.7 183.72 23.4 A 17
161574.0 161574 0 LIMLUR 333.96 189.51 27.7 A 17
161578.0 161578 0 MELISQ 333.74 186.95 15.7 A 17
161590.0 161590 0 DIOSMO 335.87 185.41 19.3 A 17
161601.0 161601 0 MELISQ 337.52 187.6 37.7 A 17
161622.0 161622 0 ELAESY 338.51 183.2 20 A 17
161631.0 161631 0 MELISQ 337.42 181.49 18.3 A 17
161634.0 161634 0 PYRESH 337.61 180.34 12.4 A 17
163752.0 163752 0 MACHTH 320.19 403.05 29.8 A 20
163753.0 163753 0 DIOSMO 320.21 404.14 10 A 20
163766.0 163766 0 HELIFO 323.18 402.45 11.9 A 20
163771.0 163771 0 SCHEOC 322.91 403.35 12 A 20
163781.0 163781 0 LITSAC 326.16 409.16 29.2 A 20
163793.0 163793 0 MELISQ 329.52 404.06 33.8 A 20
163806.0 163806 0 LITSAC 321.34 419.03 17.5 A 20
163810.0 163810 0 GLOCAC 325.99 416.52 30.9 A 20
163815.0 163815 0 HELIFO 331.8 412.35 20.6 A 20
163818.0 163818 0 HELIFO 330.51 418.8 12.2 A 20
163826.0 163826 0 CASTCU 330.39 400.15 20.6 A 20
163838.0 163838 0 MACHTH 332.28 403.92 20.3 A 20
163839.0 163839 0 MELISQ 333.5 404.07 21.3 A 20
163840.0 163840 0 DIOSMO 334.71 404.67 31.7 A 20
163841.0 163841 0 EURYLO 334.58 403.06 10.4 A 20
163847.0 163847 0 DIOSMO 333.7 400.38 32.3 A 20
163851.0 163851 0 MACHZU 330.22 405.32 46.7 A 20
163860.0 163860 0 SCHEOC 339.13 405.83 23.8 A 20
163862.0 163862 0 RANDCO 337.46 404.04 10.2 A 20
163863.0 163863 0 SCHEOC 335.46 404.34 14.6 A 20
163865.0 163865 0 MACHTH 336.34 402.87 21.3 A 20
163882.0 163882 0 MELISQ 321.19 433.53 41.6 A 20
163892.0 163892 0 PRUNPH 321.6 437.94 13.2 A 20
163906.0 163906 0 CASTCU 325.52 439.02 36.1 A 20
163913.0 163913 0 LIMLUR 326.16 432.47 22.5 A 20
163916.0 163916 0 PASAHN 329.5 431.55 22.7 A 20
163917.0 163917 0 LITSAC 325.96 430.41 10.4 A 20
163920.0 163920 0 CINNMI 331.49 430.76 51.2 A 20
163926.0 163926 0 PRUNPH 333.7 431.86 29.7 A 20
163927.0 163927 0 CLEYJA 334.87 431.05 18.1 A 20
163958.0 163958 0 CINNMI 336.34 434.61 38.8 A 20
163960.0 163960 0 HELIFO 333.5 421.09 13.2 A 20
163961.0 163961 0 HELIFO 333.33 421.36 11 A 20
163962.0 163962 0 ITEAPA 330.09 427.35 10.6 A 20
163965.0 163965 0 ENGERO 332.05 429.02 12.5 A 20
163991.0 163991 0 PRUNPH 320.25 445.37 11.5 A 20
164003.0 164003 0 CASTCU 321.78 449.84 14.5 A 20
164018.0 164018 0 MACHTH 324.11 447.23 22.4 A 20
164030.0 164030 0 MELISQ 323.42 445.83 25.8 A 20
164034.0 164034 0 MICHCO 325.62 447.01 9.9 A 20
164043.0 164043 0 LITSAC 325.8 449.43 10.1 A 20
164055.0 164055 0 LIMLUR 329.51 447.37 28.8 A 20
164056.0 164056 0 LITSAC 329.34 447.15 22.2 A 20
164058.0 164058 0 PRUNPH 325.75 441.49 19.2 A 20
164060.0 164060 0 MELISQ 326.4 443.52 23.4 A 20
164068.0 164068 0 LITSAC 328.46 444.19 11 A 20
164072.0 164072 0 LITSAC 321.36 451.01 10.8 A 20
164073.0 164073 0 RANDCO 321.16 451.96 13.6 A 20
164082.0 164082 0 MACHMU 324.45 454.71 41 A 20
164088.0 164088 0 MELISQ 323.67 451.09 20.5 A 20
164093.0 164093 0 CINNAU 323.5 457.97 11.3 A 20
164094.0 164094 0 CRYPCH 323.44 457.81 18.4 A 20
164105.0 164105 0 ENGERO 329.81 459.11 12.1 A 20
164108.0 164108 0 MACHTH 328.12 455.22 27.5 A 20
164109.0 164109 0 CASTCU 326.43 451.83 12.7 A 20
164111.0 164111 0 MACHMU 325.12 452.95 52.4 A 20
164120.0 164120 0 LITSAC 327.14 451.36 40.9 A 20
164121.0 164121 0 GLOCAC 330.17 451.13 12.2 A 20
164133.0 164133 0 MACHTH 331.37 450.64 32.6 A 20
164135.0 164135 0 CASTCU 330.32 456.88 11.9 A 20
164148.0 164148 0 PRUNPH 335.45 451.33 19.1 A 20
164154.0 164154 0 CINNMI 338.53 453.66 33.3 A 20
164157.0 164157 0 DIOSMO 338.13 450.72 13.3 A 20
164170.0 164170 0 MELISQ 334.33 443.38 21.2 A 20
164172.0 164172 0 ENGERO 332.89 442.23 9.5 A 20
164178.0 164178 0 MACHTH 334.07 440.84 21.7 A 20
164179.0 164179 0 MACHTH 332.24 441.86 13.2 A 20
164181.0 164181 0 LITSAC 330.99 446.03 13 A 20
164184.0 164184 0 SYMPTH 330.18 447.45 11.4 A 20
164199.0 164199 0 CYCLGI 339.4 449.7 16.7 A 20
164200.0 164200 0 MACHTH 337.18 446.77 29.1 A 20
164202.0 164202 0 MELISQ 335.42 440.86 25.9 A 20
164204.0 164204 0 LIMLUR 335.63 444.04 28.8 A 20
164212.0 164212 0 CASTCU 337.68 441.08 43.8 A 20
164214.0 164214 0 DIOSMO 336.73 440.81 18.2 A 20
164216.0 164216 0 CRYPCH 321.07 460.62 24.5 A 20
164218.0 164218 0 CRYPCH 321.73 464.73 19.3 A 20
164221.0 164221 0 MELISQ 320.41 468.89 23.2 A 20
164227.0 164227 0 MELISQ 326.98 468.52 26.5 A 20
164245.0 164245 0 MACHTH 321.93 474.04 23.4 A 20
164256.0 164256 0 SCHEOC 322.35 478.53 16.2 A 20
164258.0 164258 0 LIMLUR 324.75 477.65 38.4 A 20
164278.0 164278 0 ITEAPA 326.98 476.29 22.7 A 20
164285.0 164285 0 CRYPCH 325.92 479.87 13.7 A 20
164293.0 164293 0 MICHCO 328.91 475.92 15.3 A 20
164298.0 164298 0 MELISQ 325.28 470.89 10.1 A 20
164301.0 164301 0 LIMLUR 326.22 473.42 55.3 A 20
164307.0 164307 0 MELISQ 329.33 472.91 33.3 A 20
164319.0 164319 0 PYRESH 333.06 477.6 15.6 A 20
164340.0 164340 0 CRYPCH 338.46 471.01 36.5 A 20
164353.0 164353 0 MACHMU 331.47 468.06 21.9 A 20
164372.0 164372 0 MELISQ 338.67 463.16 38.5 A 20
164375.0 164375 0 HELIFO 337.41 462.7 12.8 A 20
164393.0 164393 0 LIMLUR 320.51 486.37 9.7 A 20
164396.0 164396 0 LIMLUR 320.31 487.06 16.3 A 20
164400.0 164400 0 DIOSMO 322.54 488.62 20.1 A 20
164402.0 164402 0 ENGERO 323.89 487.89 15.8 A 20
164403.0 164403 0 CASTCU 324.47 487.33 16.3 A 20
164410.0 164410 0 MACHMU 323.87 485.48 12.1 A 20
164413.0 164413 0 SCHEOC 325.55 487.57 9.5 A 20
164418.0 164418 0 MACHMU 327.65 488.01 20.1 A 20
164420.0 164420 0 CASTCU 328.52 487.45 10.3 A 20
164424.0 164424 0 CINNAU 329.55 486.47 18.2 A 20
164426.0 164426 0 SYMPGL 326 482.51 20.2 A 20
164429.0 164429 0 MACHMU 329.35 484.16 9.9 A 20
164437.0 164437 0 ENGERO 327.66 481.2 15.8 A 20
164450.0 164450 0 CASTCU 324.14 496.96 16.4 A 20
164469.0 164469 0 ELAEJA 329.93 495.43 13.8 A 20
164478.0 164478 0 CRYPCH 329.4 492.3 16.5 A 20
164479.0 164479 0 CASTCU 328.25 491.25 29.2 A 20
164487.0 164487 0 OSMAMA 330.59 496.76 17.1 A 20
164490.0 164490 0 ENGERO 332.57 497.94 16.9 A 20
164496.0 164496 0 ENGERO 336.02 495.68 32.7 A 20
164497.0 164497 0 CRYPCH 336.66 499.37 23.8 A 20
164498.0 164498 0 CASTCU 337.24 499.48 21.6 A 20
164499.0 164499 0 MACHTH 337.61 499 23.7 A 20
164500.0 164500 0 OSMAMA 339.07 499.23 13.3 A 20
164501.0 164501 0 DIOSMO 338.37 496.42 9.6 A 20
164505.0 164505 0 LIMLUR 335.19 491.15 42.7 A 20
164507.0 164507 0 LITSAC 335.35 491.74 12.1 A 20
164510.0 164510 0 LITSAC 335.38 492.78 11.5 A 20
164515.0 164515 0 MACHTH 338.74 493.11 10.5 A 20
164517.0 164517 0 CYCLGI 337.83 491.23 27.7 A 20
164527.0 164527 0 MACHMU 332.78 482.99 32.1 A 20
164536.0 164536 0 LITSAC 334.77 482.33 21 A 20
164543.0 164543 0 CASTCU 332.24 487.15 12.3 A 20
164546.0 164546 0 ENGERO 331.71 487.94 12.1 A 20
164547.0 164547 0 ENGERO 331.95 488.06 11.4 A 20
164549.0 164549 0 LITSAC 332 489.3 9.5 A 20
164552.0 164552 0 MELISQ 334.47 487.64 25.2 A 20
164558.0 164558 0 ELAEJA 336.5 485.71 14.6 A 20
164559.0 164559 0 LIMLUR 336.53 486.06 20.3 A 20
164566.0 164566 0 MELISQ 338.03 489.34 21.2 A 20
164572.0 164572 0 PRUNPH 335.99 480.75 13.3 A 20
164583.0 164583 0 MACHTH 337.41 483.9 30.5 A 20
164587.0 164587 0 MACHTH 339.13 484.74 20.4 A 20
164638.0 164638 0 RHUSSU 324.77 45.88 22.6 A 16
164751.0 164751 0 SYZYBU 339.48 161.9 10.2 A 17
164996.0 164996 0 HELIFO 325.22 415.16 10.7 A 20
165842.0 165842 0 MACHMU 328.44 444.34 44.7 A 20
170001.0 170001 0 ENGERO 340.19 0.72 13.4 A 16
170011.0 170011 0 MACHZU 343.11 8.42 22.4 A 16
170019.0 170019 0 MACHTH 347.86 8.65 40 A 16
170030.0 170030 0 MACHTH 345.35 1.73 32 A 16
170056.0 170056 0 HELIFO 345.45 15.66 15 A 16
170079.0 170079 0 HELIFO 350.07 11.6 10.2 A 16
170099.0 170099 0 LIMLUR 353.59 15.89 17.6 A 16
170100.0 170100 0 HELIFO 352.95 16.13 11.3 A 16
